ID,Stagione,Giornata,Data,CASA,TRAS,GC,GT
19919226ROMMIL,1991-92,26,29/03/1992,ROMA,MILAN,1.0,1.0
19919226SAMNAP,1991-92,26,29/03/1992,SAMPDORIA,NAPOLI,1.0,1.0
19919226VERPAR,1991-92,26,29/03/1992,VERONA,PARMA,1.0,0.0
19919227ASCINT,1991-92,27,05/04/1992,ASCOLI,INTER,1.0,2.0
19919227FIOATA,1991-92,27,05/04/1992,FIORENTINA,ATALANTA,3.0,0.0
19919227FOGCRE,1991-92,27,05/04/1992,FOGGIA,CREMONESE,2.0,0.0
19919227GENVER,1991-92,27,05/04/1992,GENOA,VERONA,1.0,0.0
19919227LAZBAR,1991-92,27,05/04/1992,LAZIO,BARI,3.0,1.0
19919227MILSAM,1991-92,27,05/04/1992,MILAN,SAMPDORIA,5.0,1.0
19919227NAPROM,1991-92,27,05/04/1992,NAPOLI,ROMA,3.0,2.0
19919227PARCAG,1991-92,27,05/04/1992,PARMA,CAGLIARI,1.0,1.0
19919227TORJUV,1991-92,27,05/04/1992,TORINO,JUVENTUS,2.0,0.0
19919228ATAFOG,1991-92,28,12/04/1992,ATALANTA,FOGGIA,4.0,4.0
19919228BARNAP,1991-92,28,12/04/1992,BARI,NAPOLI,1.0,3.0
19919228CAGGEN,1991-92,28,12/04/1992,CAGLIARI,GENOA,1.0,1.0
19919228CREMIL,1991-92,28,12/04/1992,CREMONESE,MILAN,1.0,1.0
19919228INTPAR,1991-92,28,12/04/1992,INTER,PARMA,0.0,0.0
19919228JUVASC,1991-92,28,12/04/1992,JUVENTUS,ASCOLI,1.0,0.0
19919228LAZFIO,1991-92,28,12/04/1992,LAZIO,FIORENTINA,1.0,1.0
19919228SAMROM,1991-92,28,12/04/1992,SAMPDORIA,ROMA,1.0,1.0
19919228VERTOR,1991-92,28,12/04/1992,VERONA,TORINO,1.0,2.0
19919229ASCCAG,1991-92,29,18/04/1992,ASCOLI,CAGLIARI,1.0,3.0
19919229FIOCRE,1991-92,29,18/04/1992,FIORENTINA,CREMONESE,1.0,1.0
19919229FOGVER,1991-92,29,18/04/1992,FOGGIA,VERONA,5.0,0.0
19919229GENBAR,1991-92,29,18/04/1992,GENOA,BARI,1.0,3.0
19919229MILINT,1991-92,29,18/04/1992,MILAN,INTER,1.0,0.0
19919229NAPLAZ,1991-92,29,18/04/1992,NAPOLI,LAZIO,3.0,0.0
19919229PARATA,1991-92,29,18/04/1992,PARMA,ATALANTA,0.0,0.0
19919229ROMJUV,1991-92,29,18/04/1992,ROMA,JUVENTUS,1.0,1.0
19919229TORSAM,1991-92,29,18/04/1992,TORINO,SAMPDORIA,1.0,1.0
19919230ATAROM,1991-92,30,26/04/1992,ATALANTA,ROMA,0.0,1.0
19919230BARASC,1991-92,30,26/04/1992,BARI,ASCOLI,2.0,1.0
19919230CAGNAP,1991-92,30,26/04/1992,CAGLIARI,NAPOLI,0.0,0.0
19919230INTJUV,1991-92,30,26/04/1992,INTER,JUVENTUS,1.0,3.0
19919230LAZCRE,1991-92,30,26/04/1992,LAZIO,CREMONESE,3.0,2.0
19919230PARGEN,1991-92,30,26/04/1992,PARMA,GENOA,2.0,0.0
19919230SAMFOG,1991-92,30,26/04/1992,SAMPDORIA,FOGGIA,1.0,1.0
19919230TORMIL,1991-92,30,26/04/1992,TORINO,MILAN,2.0,2.0
19919230VERFIO,1991-92,30,26/04/1992,VERONA,FIORENTINA,2.0,3.0
19919231ASCVER,1991-92,31,03/05/1992,ASCOLI,VERONA,1.0,1.0
19919231ATABAR,1991-92,31,03/05/1992,ATALANTA,BARI,2.0,1.0
19919231CRECAG,1991-92,31,03/05/1992,CREMONESE,CAGLIARI,0.0,1.0
19919231FIOTOR,1991-92,31,03/05/1992,FIORENTINA,TORINO,0.0,0.0
19919231FOGNAP,1991-92,31,03/05/1992,FOGGIA,NAPOLI,1.0,0.0
19919231GENINT,1991-92,31,03/05/1992,GENOA,INTER,1.0,2.0
19919231JUVSAM,1991-92,31,03/05/1992,JUVENTUS,SAMPDORIA,0.0,0.0
19919231MILLAZ,1991-92,31,03/05/1992,MILAN,LAZIO,2.0,0.0
19919231ROMPAR,1991-92,31,03/05/1992,ROMA,PARMA,1.0,0.0
19919232CAGBAR,1991-92,32,10/05/1992,CAGLIARI,BARI,0.0,0.0
19919232FOGLAZ,1991-92,32,10/05/1992,FOGGIA,LAZIO,2.0,1.0
19919232INTCRE,1991-92,32,10/05/1992,INTER,CREMONESE,0.0,2.0
19919232NAPMIL,1991-92,32,10/05/1992,NAPOLI,MILAN,1.0,1.0
19919232PARJUV,1991-92,32,10/05/1992,PARMA,JUVENTUS,0.0,0.0
19919232ROMASC,1991-92,32,10/05/1992,ROMA,ASCOLI,1.0,0.0
19919232SAMFIO,1991-92,32,10/05/1992,SAMPDORIA,FIORENTINA,2.0,0.0
19919232TORGEN,1991-92,32,10/05/1992,TORINO,GENOA,4.0,0.0
19919232VERATA,1991-92,32,10/05/1992,VERONA,ATALANTA,1.0,3.0
19919233ASCPAR,1991-92,33,17/05/1992,ASCOLI,PARMA,2.0,3.0
19919233ATATOR,1991-92,33,17/05/1992,ATALANTA,TORINO,1.0,3.0
19919233BARINT,1991-92,33,17/05/1992,BARI,INTER,0.0,2.0
19919233CREROM,1991-92,33,17/05/1992,CREMONESE,ROMA,1.0,2.0
19919233FIONAP,1991-92,33,17/05/1992,FIORENTINA,NAPOLI,4.0,2.0
19919233GENFOG,1991-92,33,17/05/1992,GENOA,FOGGIA,0.0,2.0
19919233JUVCAG,1991-92,33,17/05/1992,JUVENTUS,CAGLIARI,0.0,0.0
19919233LAZSAM,1991-92,33,17/05/1992,LAZIO,SAMPDORIA,1.0,2.0
19919233MILVER,1991-92,33,17/05/1992,MILAN,VERONA,4.0,0.0
19919234CAGLAZ,1991-92,34,24/05/1992,CAGLIARI,LAZIO,0.0,1.0
19919234FOGMIL,1991-92,34,24/05/1992,FOGGIA,MILAN,2.0,8.0
19919234INTATA,1991-92,34,24/05/1992,INTER,ATALANTA,0.0,0.0
19919234NAPGEN,1991-92,34,24/05/1992,NAPOLI,GENOA,1.0,0.0
19919234PARFIO,1991-92,34,24/05/1992,PARMA,FIORENTINA,1.0,1.0
19919234ROMBAR,1991-92,34,24/05/1992,ROMA,BARI,2.0,0.0
19919234SAMCRE,1991-92,34,24/05/1992,SAMPDORIA,CREMONESE,2.0,2.0
19919234TORASC,1991-92,34,24/05/1992,TORINO,ASCOLI,5.0,2.0
19919234VERJUV,1991-92,34,24/05/1992,VERONA,JUVENTUS,3.0,3.0
19929301ATAPAR,1992-93,1,06/09/1992,ATALANTA,PARMA,2.0,1.0
19929301CAGJUV,1992-93,1,06/09/1992,CAGLIARI,JUVENTUS,0.0,0.0
19929301FIOGEN,1992-93,1,06/09/1992,FIORENTINA,GENOA,1.0,1.0
19929301MILFOG,1992-93,1,06/09/1992,MILAN,FOGGIA,1.0,0.0
19929301NAPBRE,1992-93,1,06/09/1992,NAPOLI,BRESCIA,0.0,0.0
19929301ROMPES,1992-93,1,06/09/1992,ROMA,PESCARA,0.0,1.0
19929301SAMLAZ,1992-93,1,06/09/1992,SAMPDORIA,LAZIO,3.0,3.0
19929301TORANC,1992-93,1,06/09/1992,TORINO,ANCONA,4.0,1.0
19929301UDIINT,1992-93,1,06/09/1992,UDINESE,INTER,2.0,1.0
19929302ANCSAM,1992-93,2,13/09/1992,ANCONA,SAMPDORIA,2.0,3.0
19929302BRETOR,1992-93,2,13/09/1992,BRESCIA,TORINO,0.0,0.0
19929302FOGNAP,1992-93,2,13/09/1992,FOGGIA,NAPOLI,2.0,4.0
19929302GENROM,1992-93,2,13/09/1992,GENOA,ROMA,0.0,0.0
19929302INTCAG,1992-93,2,13/09/1992,INTER,CAGLIARI,3.0,1.0
19929302JUVATA,1992-93,2,13/09/1992,JUVENTUS,ATALANTA,4.0,1.0
19929302LAZFIO,1992-93,2,13/09/1992,LAZIO,FIORENTINA,2.0,2.0
19929302PARUDI,1992-93,2,13/09/1992,PARMA,UDINESE,3.0,1.0
19929302PESMIL,1992-93,2,13/09/1992,PESCARA,MILAN,4.0,5.0
19929303BREPES,1992-93,3,20/09/1992,BRESCIA,PESCARA,1.0,0.0
19929303CAGLAZ,1992-93,3,20/09/1992,CAGLIARI,LAZIO,1.0,1.0
19929303FIOANC,1992-93,3,20/09/1992,FIORENTINA,ANCONA,7.0,1.0
19929303GENJUV,1992-93,3,20/09/1992,GENOA,JUVENTUS,2.0,2.0
19929303MILATA,1992-93,3,20/09/1992,MILAN,ATALANTA,2.0,0.0
19929303NAPINT,1992-93,3,20/09/1992,NAPOLI,INTER,1.0,2.0
19929303ROMFOG,1992-93,3,20/09/1992,ROMA,FOGGIA,3.0,1.0
19929303TORPAR,1992-93,3,20/09/1992,TORINO,PARMA,3.0,0.0
19929303UDISAM,1992-93,3,20/09/1992,UDINESE,SAMPDORIA,1.0,2.0
19929304ANCNAP,1992-93,4,27/09/1992,ANCONA,NAPOLI,1.0,1.0
19929304ATACAG,1992-93,4,27/09/1992,ATALANTA,CAGLIARI,2.0,1.0
19929304FOGUDI,1992-93,4,27/09/1992,FOGGIA,UDINESE,1.0,0.0
19929304INTFIO,1992-93,4,27/09/1992,INTER,FIORENTINA,2.0,2.0
19929304JUVROM,1992-93,4,27/09/1992,JUVENTUS,ROMA,1.0,1.0
19929304LAZGEN,1992-93,4,27/09/1992,LAZIO,GENOA,1.0,1.0
19929304PARBRE,1992-93,4,27/09/1992,PARMA,BRESCIA,2.0,0.0
19929304PESTOR,1992-93,4,27/09/1992,PESCARA,TORINO,2.0,2.0
19929304SAMMIL,1992-93,4,23/12/1992,SAMPDORIA,MILAN,1.0,2.0
19929305BREFOG,1992-93,5,04/10/1992,BRESCIA,FOGGIA,4.0,1.0
19929305CAGROM,1992-93,5,04/10/1992,CAGLIARI,ROMA,1.0,0.0
19929305FIOMIL,1992-93,5,04/10/1992,FIORENTINA,MILAN,3.0,7.0
19929305GENANC,1992-93,5,04/10/1992,GENOA,ANCONA,4.0,4.0
19929305INTATA,1992-93,5,04/10/1992,INTER,ATALANTA,1.0,0.0
19929305LAZPAR,1992-93,5,04/10/1992,LAZIO,PARMA,5.0,2.0
19929305NAPJUV,1992-93,5,04/10/1992,NAPOLI,JUVENTUS,2.0,3.0
19929305TORSAM,1992-93,5,04/10/1992,TORINO,SAMPDORIA,2.0,2.0
19929305UDIPES,1992-93,5,04/10/1992,UDINESE,PESCARA,5.0,2.0
19929306ATATOR,1992-93,6,18/10/1992,ATALANTA,TORINO,0.0,0.0
19929306FOGGEN,1992-93,6,18/10/1992,FOGGIA,GENOA,2.0,2.0
19929306JUVBRE,1992-93,6,18/10/1992,JUVENTUS,BRESCIA,0.0,0.0
19929306MILLAZ,1992-93,6,18/10/1992,MILAN,LAZIO,5.0,3.0
19929306PARANC,1992-93,6,18/10/1992,PARMA,ANCONA,3.0,0.0
19929306PESFIO,1992-93,6,18/10/1992,PESCARA,FIORENTINA,0.0,2.0
19929306ROMINT,1992-93,6,18/10/1992,ROMA,INTER,4.0,1.0
19929306SAMCAG,1992-93,6,18/10/1992,SAMPDORIA,CAGLIARI,2.0,0.0
19929306UDINAP,1992-93,6,18/10/1992,UDINESE,NAPOLI,2.0,0.0
19929307ANCFOG,1992-93,7,25/10/1992,ANCONA,FOGGIA,3.0,0.0
19929307BRECAG,1992-93,7,25/10/1992,BRESCIA,CAGLIARI,0.0,2.0
19929307FIOSAM,1992-93,7,25/10/1992,FIORENTINA,SAMPDORIA,4.0,0.0
19929307GENPES,1992-93,7,25/10/1992,GENOA,PESCARA,4.0,3.0
19929307INTJUV,1992-93,7,25/10/1992,INTER,JUVENTUS,3.0,1.0
19929307LAZATA,1992-93,7,25/10/1992,LAZIO,ATALANTA,3.0,0.0
19929307NAPROM,1992-93,7,25/10/1992,NAPOLI,ROMA,2.0,1.0
19929307PARMIL,1992-93,7,25/10/1992,PARMA,MILAN,0.0,2.0
19929307TORUDI,1992-93,7,25/10/1992,TORINO,UDINESE,1.0,0.0
19929308ATANAP,1992-93,8,01/11/1992,ATALANTA,NAPOLI,3.0,2.0
19929308CAGFIO,1992-93,8,01/11/1992,CAGLIARI,FIORENTINA,2.0,1.0
19929308FOGPAR,1992-93,8,01/11/1992,FOGGIA,PARMA,1.0,0.0
19929308JUVANC,1992-93,8,01/11/1992,JUVENTUS,ANCONA,5.0,1.0
19929308MILTOR,1992-93,8,01/11/1992,MILAN,TORINO,0.0,0.0
19929308PESINT,1992-93,8,01/11/1992,PESCARA,INTER,1.0,4.0
19929308ROMBRE,1992-93,8,01/11/1992,ROMA,BRESCIA,2.0,3.0
19929308SAMGEN,1992-93,8,01/11/1992,SAMPDORIA,GENOA,4.0,1.0
19929308UDILAZ,1992-93,8,01/11/1992,UDINESE,LAZIO,0.0,0.0
19929309ANCBRE,1992-93,9,08/11/1992,ANCONA,BRESCIA,5.0,1.0
19929309ATAFOG,1992-93,9,08/11/1992,ATALANTA,FOGGIA,2.0,1.0
19929309FIOROM,1992-93,9,08/11/1992,FIORENTINA,ROMA,2.0,1.0
19929309GENCAG,1992-93,9,08/11/1992,GENOA,CAGLIARI,2.0,3.0
19929309INTSAM,1992-93,9,08/11/1992,INTER,SAMPDORIA,0.0,0.0
19929309JUVUDI,1992-93,9,08/11/1992,JUVENTUS,UDINESE,5.0,1.0
19929309LAZTOR,1992-93,9,08/11/1992,LAZIO,TORINO,1.0,2.0
19929309NAPMIL,1992-93,9,08/11/1992,NAPOLI,MILAN,1.0,5.0
19929309PARPES,1992-93,9,08/11/1992,PARMA,PESCARA,1.0,0.0
19929310BREFIO,1992-93,10,22/11/1992,BRESCIA,FIORENTINA,1.0,1.0
19929310CAGPAR,1992-93,10,22/11/1992,CAGLIARI,PARMA,0.0,1.0
19929310FOGLAZ,1992-93,10,22/11/1992,FOGGIA,LAZIO,2.0,1.0
19929310MILINT,1992-93,10,22/11/1992,MILAN,INTER,1.0,1.0
19929310PESATA,1992-93,10,22/11/1992,PESCARA,ATALANTA,2.0,0.0
19929310ROMANC,1992-93,10,22/11/1992,ROMA,ANCONA,2.0,1.0
19929310SAMNAP,1992-93,10,22/11/1992,SAMPDORIA,NAPOLI,3.0,1.0
19929310TORJUV,1992-93,10,22/11/1992,TORINO,JUVENTUS,1.0,2.0
19929310UDIGEN,1992-93,10,22/11/1992,UDINESE,GENOA,3.0,0.0
19929311ANCCAG,1992-93,11,29/11/1992,ANCONA,CAGLIARI,0.0,1.0
19929311ATAUDI,1992-93,11,29/11/1992,ATALANTA,UDINESE,2.0,0.0
19929311FOGPES,1992-93,11,29/11/1992,FOGGIA,PESCARA,1.0,0.0
19929311GENTOR,1992-93,11,29/11/1992,GENOA,TORINO,2.0,1.0
19929311INTBRE,1992-93,11,29/11/1992,INTER,BRESCIA,2.0,1.0
19929311JUVMIL,1992-93,11,29/11/1992,JUVENTUS,MILAN,0.0,1.0
19929311LAZROM,1992-93,11,29/11/1992,LAZIO,ROMA,1.0,1.0
19929311NAPFIO,1992-93,11,29/11/1992,NAPOLI,FIORENTINA,4.0,1.0
19929311PARSAM,1992-93,11,29/11/1992,PARMA,SAMPDORIA,1.0,0.0
19929312ANCINT,1992-93,12,06/12/1992,ANCONA,INTER,3.0,0.0
19929312BREGEN,1992-93,12,06/12/1992,BRESCIA,GENOA,2.0,2.0
19929312CAGNAP,1992-93,12,06/12/1992,CAGLIARI,NAPOLI,1.0,0.0
19929312FIOJUV,1992-93,12,06/12/1992,FIORENTINA,JUVENTUS,2.0,0.0
19929312MILUDI,1992-93,12,06/12/1992,MILAN,UDINESE,1.0,1.0
19929312PESLAZ,1992-93,12,06/12/1992,PESCARA,LAZIO,2.0,3.0
19929312ROMPAR,1992-93,12,06/12/1992,ROMA,PARMA,1.0,0.0
19929312SAMATA,1992-93,12,06/12/1992,SAMPDORIA,ATALANTA,2.0,3.0
19929312TORFOG,1992-93,12,06/12/1992,TORINO,FOGGIA,1.0,1.0
19929313ATABRE,1992-93,13,13/12/1992,ATALANTA,BRESCIA,1.0,1.0
19929313FOGJUV,1992-93,13,13/12/1992,FOGGIA,JUVENTUS,2.0,1.0
19929313GENNAP,1992-93,13,13/12/1992,GENOA,NAPOLI,2.0,1.0
19929313LAZINT,1992-93,13,13/12/1992,LAZIO,INTER,3.0,1.0
19929313MILANC,1992-93,13,13/12/1992,MILAN,ANCONA,2.0,0.0
19929313PARFIO,1992-93,13,13/12/1992,PARMA,FIORENTINA,1.0,1.0
19929313PESSAM,1992-93,13,13/12/1992,PESCARA,SAMPDORIA,2.0,2.0
19929313TORROM,1992-93,13,13/12/1992,TORINO,ROMA,0.0,0.0
19929313UDICAG,1992-93,13,13/12/1992,UDINESE,CAGLIARI,2.0,1.0
19929314ANCLAZ,1992-93,14,03/01/1993,ANCONA,LAZIO,0.0,3.0
19929314BREUDI,1992-93,14,03/01/1993,BRESCIA,UDINESE,2.0,1.0
19929314CAGTOR,1992-93,14,03/01/1993,CAGLIARI,TORINO,0.0,0.0
19929314FIOATA,1992-93,14,03/01/1993,FIORENTINA,ATALANTA,0.0,1.0
19929314INTGEN,1992-93,14,03/01/1993,INTER,GENOA,4.0,0.0
19929314JUVPAR,1992-93,14,03/01/1993,JUVENTUS,PARMA,2.0,2.0
19929314NAPPES,1992-93,14,03/01/1993,NAPOLI,PESCARA,2.0,0.0
19929314ROMMIL,1992-93,14,03/01/1993,ROMA,MILAN,0.0,1.0
19929314SAMFOG,1992-93,14,03/01/1993,SAMPDORIA,FOGGIA,3.0,3.0
19929315ATAROM,1992-93,15,10/01/1993,ATALANTA,ROMA,3.0,1.0
19929315FOGINT,1992-93,15,10/01/1993,FOGGIA,INTER,1.0,3.0
19929315LAZBRE,1992-93,15,10/01/1993,LAZIO,BRESCIA,2.0,0.0
19929315MILCAG,1992-93,15,10/01/1993,MILAN,CAGLIARI,1.0,0.0
19929315PARGEN,1992-93,15,10/01/1993,PARMA,GENOA,1.0,0.0
19929315PESANC,1992-93,15,10/01/1993,PESCARA,ANCONA,4.0,3.0
19929315SAMJUV,1992-93,15,10/01/1993,SAMPDORIA,JUVENTUS,1.0,1.0
19929315TORNAP,1992-93,15,10/01/1993,TORINO,NAPOLI,0.0,1.0
19929315UDIFIO,1992-93,15,10/01/1993,UDINESE,FIORENTINA,4.0,0.0
19929316ANCUDI,1992-93,16,17/01/1993,ANCONA,UDINESE,1.0,0.0
19929316BREMIL,1992-93,16,17/01/1993,BRESCIA,MILAN,0.0,1.0
19929316CAGFOG,1992-93,16,17/01/1993,CAGLIARI,FOGGIA,1.0,1.0
19929316FIOTOR,1992-93,16,17/01/1993,FIORENTINA,TORINO,0.0,0.0
19929316GENATA,1992-93,16,17/01/1993,GENOA,ATALANTA,1.0,0.0
19929316INTPAR,1992-93,16,17/01/1993,INTER,PARMA,2.0,1.0
19929316JUVPES,1992-93,16,17/01/1993,JUVENTUS,PESCARA,2.0,1.0
19929316NAPLAZ,1992-93,16,17/01/1993,NAPOLI,LAZIO,3.0,1.0
19929316ROMSAM,1992-93,16,17/01/1993,ROMA,SAMPDORIA,0.0,0.0
19929317ATAANC,1992-93,17,24/01/1993,ATALANTA,ANCONA,2.0,1.0
19929317FOGFIO,1992-93,17,24/01/1993,FOGGIA,FIORENTINA,1.0,0.0
19929317LAZJUV,1992-93,17,24/01/1993,LAZIO,JUVENTUS,1.0,1.0
19929317MILGEN,1992-93,17,24/01/1993,MILAN,GENOA,1.0,0.0
19929317PARNAP,1992-93,17,24/01/1993,PARMA,NAPOLI,1.0,1.0
19929317PESCAG,1992-93,17,24/01/1993,PESCARA,CAGLIARI,0.0,1.0
19929317SAMBRE,1992-93,17,24/01/1993,SAMPDORIA,BRESCIA,1.0,0.0
19929317TORINT,1992-93,17,24/01/1993,TORINO,INTER,1.0,2.0
19929317UDIROM,1992-93,17,24/01/1993,UDINESE,ROMA,1.0,2.0
19929318ANCTOR,1992-93,18,31/01/1993,ANCONA,TORINO,0.0,1.0
19929318BRENAP,1992-93,18,31/01/1993,BRESCIA,NAPOLI,2.0,1.0
19929318FOGMIL,1992-93,18,31/01/1993,FOGGIA,MILAN,2.0,2.0
19929318GENFIO,1992-93,18,31/01/1993,GENOA,FIORENTINA,2.0,2.0
19929318INTUDI,1992-93,18,31/01/1993,INTER,UDINESE,2.0,2.0
19929318JUVCAG,1992-93,18,31/01/1993,JUVENTUS,CAGLIARI,2.0,1.0
19929318LAZSAM,1992-93,18,31/01/1993,LAZIO,SAMPDORIA,2.0,1.0
19929318PARATA,1992-93,18,31/01/1993,PARMA,ATALANTA,0.0,0.0
19929318PESROM,1992-93,18,31/01/1993,PESCARA,ROMA,1.0,1.0
19929319ATAJUV,1992-93,19,07/02/1993,ATALANTA,JUVENTUS,2.0,1.0
19929319CAGINT,1992-93,19,07/02/1993,CAGLIARI,INTER,0.0,0.0
19929319FIOLAZ,1992-93,19,07/02/1993,FIORENTINA,LAZIO,0.0,2.0
19929319MILPES,1992-93,19,07/02/1993,MILAN,PESCARA,4.0,0.0
19929319NAPFOG,1992-93,19,07/02/1993,NAPOLI,FOGGIA,2.0,0.0
19929319ROMGEN,1992-93,19,07/02/1993,ROMA,GENOA,3.0,0.0
19929319SAMANC,1992-93,19,07/02/1993,SAMPDORIA,ANCONA,3.0,1.0
19929319TORBRE,1992-93,19,07/02/1993,TORINO,BRESCIA,1.0,0.0
19929319UDIPAR,1992-93,19,07/02/1993,UDINESE,PARMA,1.0,0.0
19929320ANCFIO,1992-93,20,14/02/1993,ANCONA,FIORENTINA,2.0,1.0
19929320ATAMIL,1992-93,20,14/02/1993,ATALANTA,MILAN,1.0,1.0
19929320FOGROM,1992-93,20,14/02/1993,FOGGIA,ROMA,0.0,0.0
19929320INTNAP,1992-93,20,14/02/1993,INTER,NAPOLI,0.0,0.0
19929320JUVGEN,1992-93,20,14/02/1993,JUVENTUS,GENOA,1.0,0.0
19929320LAZCAG,1992-93,20,14/02/1993,LAZIO,CAGLIARI,1.0,2.0
19929320PARTOR,1992-93,20,14/02/1993,PARMA,TORINO,2.0,2.0
19929320PESBRE,1992-93,20,14/02/1993,PESCARA,BRESCIA,2.0,0.0
19929320SAMUDI,1992-93,20,14/02/1993,SAMPDORIA,UDINESE,2.0,0.0
19929321BREPAR,1992-93,21,28/02/1993,BRESCIA,PARMA,0.0,1.0
19929321CAGATA,1992-93,21,28/02/1993,CAGLIARI,ATALANTA,2.0,1.0
19929321FIOINT,1992-93,21,28/02/1993,FIORENTINA,INTER,2.0,2.0
19929321GENLAZ,1992-93,21,28/02/1993,GENOA,LAZIO,2.0,3.0
19929321MILSAM,1992-93,21,28/02/1993,MILAN,SAMPDORIA,4.0,0.0
19929321NAPANC,1992-93,21,28/02/1993,NAPOLI,ANCONA,0.0,0.0
19929321ROMJUV,1992-93,21,28/02/1993,ROMA,JUVENTUS,2.0,1.0
19929321TORPES,1992-93,21,28/02/1993,TORINO,PESCARA,3.0,1.0
19929321UDIFOG,1992-93,21,28/02/1993,UDINESE,FOGGIA,3.0,2.0
19929322ANCGEN,1992-93,22,07/03/1993,ANCONA,GENOA,0.0,0.0
19929322ATAINT,1992-93,22,07/03/1993,ATALANTA,INTER,1.0,1.0
19929322FOGBRE,1992-93,22,07/03/1993,FOGGIA,BRESCIA,0.0,0.0
19929322JUVNAP,1992-93,22,07/03/1993,JUVENTUS,NAPOLI,4.0,3.0
19929322MILFIO,1992-93,22,07/03/1993,MILAN,FIORENTINA,2.0,0.0
19929322PARLAZ,1992-93,22,07/03/1993,PARMA,LAZIO,2.0,1.0
19929322PESUDI,1992-93,22,07/03/1993,PESCARA,UDINESE,2.0,2.0
19929322ROMCAG,1992-93,22,07/03/1993,ROMA,CAGLIARI,1.0,1.0
19929322SAMTOR,1992-93,22,07/03/1993,SAMPDORIA,TORINO,0.0,1.0
19929323ANCPAR,1992-93,23,14/03/1993,ANCONA,PARMA,1.0,1.0
19929323BREJUV,1992-93,23,14/03/1993,BRESCIA,JUVENTUS,2.0,0.0
19929323CAGSAM,1992-93,23,14/03/1993,CAGLIARI,SAMPDORIA,0.0,2.0
19929323FIOPES,1992-93,23,14/03/1993,FIORENTINA,PESCARA,2.0,0.0
19929323GENFOG,1992-93,23,14/03/1993,GENOA,FOGGIA,0.0,0.0
19929323INTROM,1992-93,23,14/03/1993,INTER,ROMA,1.0,1.0
19929323LAZMIL,1992-93,23,14/03/1993,LAZIO,MILAN,2.0,2.0
19929323NAPUDI,1992-93,23,14/03/1993,NAPOLI,UDINESE,3.0,0.0
19929323TORATA,1992-93,23,14/03/1993,TORINO,ATALANTA,1.0,1.0
19929324ATALAZ,1992-93,24,21/03/1993,ATALANTA,LAZIO,2.0,2.0
19929324CAGBRE,1992-93,24,21/03/1993,CAGLIARI,BRESCIA,3.0,1.0
19929324FOGANC,1992-93,24,21/03/1993,FOGGIA,ANCONA,1.0,0.0
19929324JUVINT,1992-93,24,21/03/1993,JUVENTUS,INTER,0.0,2.0
19929324MILPAR,1992-93,24,21/03/1993,MILAN,PARMA,0.0,1.0
19929324PESGEN,1992-93,24,21/03/1993,PESCARA,GENOA,1.0,2.0
19929324ROMNAP,1992-93,24,21/03/1993,ROMA,NAPOLI,1.0,1.0
19929324SAMFIO,1992-93,24,21/03/1993,SAMPDORIA,FIORENTINA,2.0,0.0
19929324UDITOR,1992-93,24,21/03/1993,UDINESE,TORINO,1.0,0.0
19929325ANCJUV,1992-93,25,28/03/1993,ANCONA,JUVENTUS,0.0,1.0
19929325BREROM,1992-93,25,28/03/1993,BRESCIA,ROMA,0.0,2.0
19929325FIOCAG,1992-93,25,28/03/1993,FIORENTINA,CAGLIARI,2.0,1.0
19929325GENSAM,1992-93,25,28/03/1993,GENOA,SAMPDORIA,0.0,0.0
19929325INTPES,1992-93,25,28/03/1993,INTER,PESCARA,2.0,0.0
19929325LAZUDI,1992-93,25,28/03/1993,LAZIO,UDINESE,4.0,0.0
19929325NAPATA,1992-93,25,28/03/1993,NAPOLI,ATALANTA,1.0,0.0
19929325PARFOG,1992-93,25,28/03/1993,PARMA,FOGGIA,4.0,0.0
19929325TORMIL,1992-93,25,28/03/1993,TORINO,MILAN,1.0,1.0
19929326BREANC,1992-93,26,04/04/1993,BRESCIA,ANCONA,1.0,1.0
19929326CAGGEN,1992-93,26,04/04/1993,CAGLIARI,GENOA,3.0,0.0
19929326FOGATA,1992-93,26,04/04/1993,FOGGIA,ATALANTA,1.0,0.0
19929326MILNAP,1992-93,26,03/04/1993,MILAN,NAPOLI,2.0,2.0
19929326PESPAR,1992-93,26,04/04/1993,PESCARA,PARMA,0.0,2.0
19929326ROMFIO,1992-93,26,04/04/1993,ROMA,FIORENTINA,1.0,1.0
19929326SAMINT,1992-93,26,04/04/1993,SAMPDORIA,INTER,1.0,3.0
19929326TORLAZ,1992-93,26,04/04/1993,TORINO,LAZIO,1.0,1.0
19929326UDIJUV,1992-93,26,04/04/1993,UDINESE,JUVENTUS,0.0,0.0
19929327ANCROM,1992-93,27,10/04/1993,ANCONA,ROMA,1.0,1.0
19929327ATAPES,1992-93,27,10/04/1993,ATALANTA,PESCARA,2.0,1.0
19929327FIOBRE,1992-93,27,10/04/1993,FIORENTINA,BRESCIA,2.0,2.0
19929327GENUDI,1992-93,27,10/04/1993,GENOA,UDINESE,1.0,0.0
19929327INTMIL,1992-93,27,10/04/1993,INTER,MILAN,1.0,1.0
19929327JUVTOR,1992-93,27,10/04/1993,JUVENTUS,TORINO,2.0,1.0
19929327LAZFOG,1992-93,27,10/04/1993,LAZIO,FOGGIA,1.0,1.0
19929327NAPSAM,1992-93,27,10/04/1993,NAPOLI,SAMPDORIA,1.0,1.0
